file_gopro;raw_arcgis;ransac_arcgis;H_arcgis;F_arcgis;time_arcgis;ransac_rot_arcgis;H_rotarcgis;F_rotarcgis;time_rot_arcgis;raw_google;ransac_google;H_google;F_google;time_google;ransac_rot_google;H_rotgoogle;F_rotgoogle;time_rot_google;raw_geoportal;ransac_geoportal;H_geoportal;F_geoportal;time_geoportal;ransac_rot_geoportal;H_rotgeoportal;F_rotgeoportal;time_rot_geoportal
22979.jpg;2;2;;;458;23;[[0.9701972117815557, -0.2847945138259866, -11.706231568541781], [0.11994257813944655, 0.9226101182288119, -325.1269507029174], [-4.6600957261004806e-05, -0.00013294429509422466, 1.0]];[[1.6483266316390109e-06, -1.2258638885703742e-05, 0.003980383420204476], [1.2078770207853994e-05, 2.4656445953805637e-06, -0.008939786940015088], [-0.009029866003206821, 0.008094636369151571, 2.5799943744208758]];455;2;2;;;454;5;;;432;1;1;;;458;5;;;462
2309.jpg;1;1;;;445;4;;;443;4;4;;;473;4;;;508;37;4;;;554;2;;;428
23107.jpg;0;0;;;457;0;;;451;2;2;;;452;0;;;434;17;4;;;446;1;;;569
2317.jpg;3;3;;;445;0;;;431;1;1;;;449;1;;;447;0;0;;;496;3;;;433
23243.jpg;2;2;;;456;3;;;448;1;1;;;456;0;;;429;3;3;;;449;0;;;446
2333.jpg;1;1;;;436;4;;;423;5;4;;;454;0;;;533;4;4;;;486;3;;;425
23381.jpg;2;2;;;446;5;;;451;4;4;;;444;4;;;457;9;4;;;515;4;;;524
2339.jpg;13;5;;;439;5;;;447;0;0;;;441;4;;;441;13;4;;;441;4;;;450
23519.jpg;17;5;;;522;4;;;438;2;2;;;447;3;;;484;16;5;;;475;3;;;437
2359.jpg;3;3;;;439;4;;;436;0;0;;;444;1;;;440;2;2;;;556;0;;;428
2360.jpg;2;2;;;444;4;;;451;0;0;;;504;1;;;427;0;0;;;444;0;;;438
23654.jpg;29;4;;;517;2;;;423;1;1;;;486;2;;;551;2;2;;;446;3;;;436
23786.jpg;10;4;;;445;1;;;446;20;5;;;519;0;;;428;1;1;;;473;4;;;459
2381.jpg;8;4;;;454;3;;;524;0;0;;;513;1;;;438;4;4;;;454;4;;;448
2384.jpg;2;2;;;459;6;;;446;1;1;;;443;3;;;426;1;1;;;443;0;;;441
23900.jpg;27;5;;;445;5;;;468;2;2;;;445;1;;;442;5;5;;;522;3;;;423
23987.jpg;4;4;;;447;4;;;559;4;4;;;482;4;;;431;4;4;;;441;5;;;438
2404.jpg;9;5;;;457;5;;;433;0;0;;;449;0;;;437;3;3;;;449;2;;;423
2408.jpg;7;4;;;456;4;;;607;0;0;;;447;1;;;561;0;0;;;447;1;;;438
24259.jpg;22;5;;;448;4;;;423;4;4;;;445;3;;;435;22;3;;;460;4;;;423
2426.jpg;3;3;;;453;5;;;446;3;3;;;444;4;;;436;0;0;;;454;1;;;438
2432.jpg;2;2;;;461;3;;;436;0;0;;;452;1;;;518;0;0;;;446;2;;;428
2447.jpg;1;1;;;463;5;;;582;3;3;;;453;4;;;434;0;0;;;458;4;;;516
24515.jpg;7;4;;;443;5;;;442;4;4;;;457;7;;;457;7;7;;;446;5;;;450
2456.jpg;2;2;;;522;5;;;478;0;0;;;482;4;;;432;2;2;;;443;1;;;454
2471.jpg;0;0;;;456;5;;;439;0;0;;;447;0;;;445;0;0;;;466;1;;;516
24761.jpg;14;4;;;443;4;;;445;11;5;;;518;4;;;424;14;3;;;475;5;;;436
2479.jpg;0;0;;;479;4;;;434;1;1;;;461;0;;;445;1;1;;;447;2;;;419
2494.jpg;0;0;;;451;5;;;449;2;2;;;440;2;;;431;1;1;;;461;0;;;439
25009.jpg;37;7;;;452;5;;;441;34;5;;;482;4;;;439;6;4;;;452;4;;;439
2501.jpg;1;1;;;474;4;;;455;2;2;;;449;2;;;428;0;0;;;470;1;;;438
2516.jpg;3;3;;;453;4;;;543;5;5;;;438;1;;;437;1;1;;;454;4;;;419
25160.jpg;11;4;;;452;5;;;461;10;4;;;444;4;;;512;3;3;;;441;7;;;439
2524.jpg;3;3;;;456;4;;;463;5;4;;;451;1;;;447;2;2;;;514;0;;;438
25244.jpg;25;5;;;460;6;;;534;17;4;;;456;4;;;463;20;4;;;476;4;;;452
2540.jpg;10;4;;;492;4;;;569;5;4;;;461;5;;;460;1;1;;;462;4;;;431
2546.jpg;2;2;;;504;4;;;445;2;2;;;483;4;;;434;6;4;;;478;3;;;437
25477.jpg;12;4;;;447;3;;;489;7;4;;;454;5;;;505;3;3;;;453;11;[[-4.214508544618316, -2.4231015438141643, 4355.933455951934], [-0.6337056673802497, -4.244675001024351, 3144.9536239698455], [-0.0010483588289111351, -0.0018511771489077096, 1.0]];[[1.5017525482982178e-06, -4.184922603662854e-05, 0.011834922164113509], [4.7188985648714485e-05, 1.7966652279290616e-06, -0.06926305726051948], [-0.03419235601904408, 0.046809211495845014, 34.06906533769297]];452
2564.jpg;6;4;;;466;5;;;449;2;2;;;448;4;;;426;16;4;;;471;4;;;431
2567.jpg;10;5;;;447;4;;;421;0;0;;;523;4;;;436;4;4;;;444;2;;;509
25709.jpg;5;5;;;455;9;[[1.2557239155128106, -0.18919189020239316, -404.84704839305743], [0.1543036275402112, 0.6992846062441406, -273.7666953213896], [-1.863470065093261e-05, -0.0003653850399647363, 1.0]];[[-9.234322302986053e-07, 6.4328443966142295e-06, -0.006435984375778112], [-5.652030749777117e-06, 7.638961886713141e-07, 0.004379196999747716], [0.007160172573660666, -0.006743217510341766, 1.0]];444;8;4;;;434;75;[[1.4886191822224424, -0.340782458544957, -344.858253846446], [0.11267465334325558, 1.480893759393049, -923.631654487359], [-7.523850199081509e-05, -0.00018857327144818005, 1.0]];[[-8.551736367068887e-07, 1.078021895703246e-05, 0.0005405144607347097], [-1.0092238046501238e-05, -3.278259077151311e-07, 0.015991803709378288], [0.006813080581372816, -0.012883867264906864, -9.808072366159182]];441;7;4;;;444;8;[[0.39309691968236277, -0.3709521988718751, 485.9017204816397], [-0.08892282744643218, 0.789536308053713, -310.5734988604992], [-0.00031206265462298234, -0.0002423114148051621, 0.9999999999999999]];[[-6.49214392031481e-08, -2.5584210390613575e-06, 0.0019297380444906211], [2.4459552547879444e-06, 1.307517771624232e-07, -0.0035665144126787824], [-0.0021299316911472053, 0.0028178973675738813, 1.0]];550
2588.jpg;7;5;;;467;4;;;429;2;2;;;451;5;;;439;1;1;;;569;4;;;427
25927.jpg;17;6;;;555;5;;;439;2;2;;;447;5;;;459;8;3;;;456;3;;;463
2597.jpg;2;2;;;464;4;;;494;0;0;;;464;3;;;438;1;1;;;445;1;;;432
26138.jpg;16;4;;;472;4;;;430;7;4;;;519;13;[[3.3191604657937654, -0.8164419887115578, -1434.7142469227854], [0.42329583547983646, 2.613724158834372, -1902.6542784556834], [0.0005242635227021161, -0.00044484419907295654, 0.9999999999999999]];[[2.534462478158817e-09, -1.069639170085724e-06, 0.0009177475860503014], [1.3594752958898476e-06, 6.3966678149666265e-09, -0.002400756755341836], [-0.0012693408601893623, 0.0014340931249568587, 1.0]];470;0;0;;;455;4;;;451
2626.jpg;3;3;;;446;1;;;424;1;1;;;447;4;;;440;4;4;;;451;6;;;430
26353.jpg;19;6;;;452;5;;;502;16;5;;;450;3;;;608;9;5;;;442;5;;;449
2639.jpg;4;4;;;461;4;;;427;4;4;;;454;4;;;452;0;0;;;453;4;;;427
26585.jpg;9;4;;;448;4;;;450;11;4;;;454;6;;;480;10;4;;;454;5;;;484
2675.jpg;5;5;;;451;4;;;486;13;4;;;463;5;;;441;4;4;;;446;3;;;511
2678.jpg;7;7;;;467;5;;;451;6;4;;;446;5;;;438;1;1;;;448;4;;;444
26813.jpg;13;4;;;441;5;;;442;14;3;;;447;5;;;452;8;4;;;449;5;;;502
27038.jpg;13;4;;;456;4;;;494;11;4;;;440;6;;;431;20;6;;;451;3;;;437
2719.jpg;3;3;;;445;5;;;450;16;5;;;532;3;;;498;8;5;;;455;4;;;426
2726.jpg;0;0;;;457;4;;;453;8;4;;;453;1;;;489;11;5;;;465;4;;;448
27272.jpg;6;4;;;444;6;;;496;16;6;;;441;20;[[1.2462256306456572, -0.34562938954093736, -428.7398630387066], [0.12624338981927385, 1.2572130465191544, -751.148002182446], [-0.00019712317251996576, -7.190956154529142e-05, 1.0]];[[-0.3744231476097626, 3.575841359051746, 23.56815565099896], [-3.3847025147848333, -0.7513648525625665, 1138.2867788419098], [2118.4647972183566, -2146.23329216839, -639255.547462156]];448;5;4;;;436;6;;;429
27440.jpg;4;4;;;444;5;;;461;12;4;;;526;4;;;429;8;4;;;452;47;[[1.5005208738931977, -0.3667400184386005, -259.9435253402681], [0.13620359791904152, 1.445343604585805, -622.4589636223973], [-7.222226282878785e-05, -0.00024838754747503127, 1.0]];[[-4.379225841490749e-06, 4.423594658873661e-05, -0.005623306051630677], [-4.3696311872075084e-05, -1.0691182008460996e-05, 0.007156934276607087], [0.022567234642962494, -0.010930871712666126, -1.3938034241143815]];454
27496.jpg;13;4;;;489;22;[[1.3695245042495063, -0.33622911788711524, -220.35256159459968], [0.11845982501376269, 1.3869955937968348, -851.7099721388053], [-0.00012252834698682868, -0.0001866219221295569, 0.9999999999999999]];[[-2.472690465970227e-06, 1.828321801891162e-05, -0.009968456174932767], [-1.982560971732684e-05, -4.125901334276099e-06, 0.006329445213858124], [0.018851397166071596, -0.005349556009378594, -0.7117011411077208]];443;8;4;;;448;2;;;456;14;5;;;450;7;;;432
2756.jpg;8;4;;;453;4;;;450;11;4;;;452;5;;;632;8;4;;;448;4;;;460
27716.jpg;3;3;;;530;4;;;425;5;4;;;445;0;;;438;3;3;;;461;3;;;502
2780.jpg;7;4;;;503;5;;;485;26;6;;;456;4;;;534;27;6;;;461;5;;;477
2794.jpg;13;4;;;442;5;;;468;15;5;;;443;6;;;451;15;4;;;528;4;;;418
27940.jpg;6;4;;;445;6;;;435;3;3;;;524;2;;;430;2;2;;;454;3;;;445
28168.jpg;0;0;;;441;5;;;425;0;0;;;442;1;;;437;6;6;;;438;4;;;423
2831.jpg;8;4;;;446;6;;;546;17;5;;;439;4;;;450;21;4;;;459;5;;;435
28328.jpg;1;1;;;446;5;;;445;7;7;;;456;4;;;435;2;2;;;446;4;;;426
2836.jpg;27;7;;;464;6;;;539;10;4;;;453;7;;;539;28;7;;;451;6;;;578
28411.jpg;6;4;;;555;4;;;426;14;6;;;453;4;;;445;13;5;;;456;2;;;446
28413.jpg;6;4;;;450;4;;;440;29;7;;;539;4;;;429;8;5;;;449;5;;;438
28658.jpg;7;4;;;468;5;;;427;24;5;;;452;4;;;434;7;4;;;451;6;;;441
2867.jpg;12;5;;;455;12;[[0.8838547681749256, 0.08206948193215764, 39.58258311882324], [-0.2584610357787969, 0.9811437183233737, -53.97258424798858], [-5.685024072521364e-05, -7.037460868328295e-05, 1.0]];[[-1.699049255081105e-06, -8.425181027495025e-06, 0.009455349307539034], [9.74919064719728e-06, -5.530906287143513e-07, -0.005627840558004096], [-0.009718008464365603, 0.005186738575362004, 1.0]];465;11;4;;;442;4;;;518;6;4;;;521;3;;;586
28768.jpg;22;4;;;600;4;;;430;13;4;;;453;13;[[0.9277311438204257, -0.3565838255238455, 238.93507649570128], [0.060370387599159976, 1.2097224496823122, -553.748211669816], [-0.00030358716314096327, -0.00010641245232834206, 1.0]];[[3.306556304246989e-07, -2.58290498626042e-06, 0.0005235606573155604], [2.850680101495713e-06, 6.513143918056896e-07, -0.0020808169490550243], [-0.0019263049806550968, 0.0009712079290296624, 1.0]];443;2;2;;;441;12;[[0.9688749119046421, -0.37532916840481223, 226.92178343097152], [0.06290464478382415, 1.2094873461791644, -556.6216789783183], [-0.0002865242001253517, -0.0001164919446665231, 0.9999999999999999]];[[3.823652757128315e-08, -7.807891697937263e-06, -0.0013232155308048085], [6.73843370466759e-06, 1.1461919453064822e-06, -0.009336528652997769], [-0.002174867118482135, 0.00678304637864557, 4.176140525177502]];514
28904.jpg;4;4;;;443;5;;;480;16;5;;;463;4;;;429;3;3;;;444;3;;;446
2894.jpg;29;5;;;539;5;;;500;7;5;;;456;8;[[0.24345844356772933, -0.05836439516094888, 290.24091415648314], [-0.24161873637274897, 0.40479347523314774, 164.91081990386903], [-0.00018091470955443093, -0.0004545427645191981, 1.0]];[[-3.3718469273440026e-07, -3.4125940143054857e-06, 0.002757738369068707], [3.952859876653166e-06, -3.3289030923810204e-07, -0.006927544444153617], [-0.0026425088311187238, 0.005988892814906338, 1.0]];443;6;4;;;443;6;;;475
2906.jpg;37;3;;;487;6;;;523;20;5;;;457;24;[[1.0554580133650966, -0.007653630003721279, 115.22087292465476], [-0.07517435316056417, 0.8938655691062598, -123.24510858008027], [7.36761796352114e-05, -0.00012692334349502873, 1.0]];[[-3.879137706961174e-08, -2.26782934040335e-08, 0.0007961031998082796], [5.5353842004074655e-08, 5.15715455615045e-07, 0.0028300763386127155], [-0.0011152439721883347, -0.0034545739797525107, -0.1082960322527251]];437;16;5;;;469;6;;;576
29144.jpg;14;5;;;461;5;;;610;33;0;;;623;4;;;451;58;2;;;627;5;;;510
29158.jpg;11;5;;;446;4;;;553;10;4;;;451;4;;;437;19;1;;;654;2;;;548
2944.jpg;14;5;;;454;6;;;476;18;4;;;479;6;;;516;13;4;;;468;7;;;522
2951.jpg;15;3;;;505;5;;;495;20;4;;;475;13;[[0.9807552333501428, 0.027645665117711733, 217.16757395281218], [-0.08191798346238244, 0.8775511474336933, -94.17584968759348], [3.48551657652732e-05, -8.318099000999185e-05, 1.0]];[[4.757121442697329e-07, 4.573582747528616e-06, -0.0015808650398418602], [-4.408176998550583e-06, 9.683217109863782e-07, 0.0071750581917492924], [0.0012981870958556966, -0.0072878298350856335, -0.9056690007742068]];444;16;5;;;443;9;[[0.5582138588674023, -0.10700257117879301, 437.02146852726355], [-0.15245950030376124, 0.6660982598719737, 2.7754958019452536], [-0.00012241545596636765, -0.00019340010368681948, 1.0]];[[-4.2513136894151506e-07, -3.6197646869673257e-06, 0.0024922513070541486], [3.600740665674574e-06, -1.0323605394552613e-06, -0.005520679397399343], [-0.002321763487494539, 0.00586968757579099, 1.0]];478
29510.jpg;5;5;;;453;12;[[0.7213881024994458, -0.22410114507876672, 80.09190523458045], [0.015570332981276126, 0.5756925917461563, -240.15858969354866], [9.893376369975333e-06, -0.0006415140037888562, 1.0]];[[194.20122106722192, -14496.815477515865, 5798253.701015813], [16912.43478671187, 2839.43874581681, -3864268.0911860676], [-13000994.05824326, 1303949.0201347265, 1568472892.875643]];440;15;4;;;444;5;;;639;4;4;;;456;10;[[0.8304024222354597, -0.3183356023258949, 120.84137502111615], [0.11702899928040579, 0.4768173971967561, -208.78672380664963], [0.0002514858347872939, -0.0007810090839150325, 1.0]];[[-0.17945043783981873, 4.28299574799998, -1437.0307172184184], [-4.0896050304513585, -0.5407401787790604, 1672.363881662637], [3049.5247836451467, -1118.5843411698215, -713331.3868946171]];439
29519.jpg;9;4;;;448;6;;;488;6;4;;;441;7;;;475;0;0;;;454;10;[[0.7737748461099274, -0.2085466903717917, 208.42790139736772], [0.13930557345948366, 0.6474418069779806, -420.64209556767713], [0.0003248632303843998, -0.0004607674785067466, 1.0]];[[-1.3636459951862228e-07, 1.4441501279225383e-05, -0.005808887937081291], [-1.6173827328662324e-05, -3.0513454394955398e-06, 0.002811154965059847], [0.015952089203044983, 0.001985413735625451, -2.359740561727092]];518
29807.jpg;13;4;;;483;4;;;423;2;2;;;444;4;;;438;5;4;;;448;4;;;429
2981.jpg;18;4;;;451;3;;;559;16;5;;;442;31;[[1.0125094092680451, -0.02851623902420791, 74.59548558577198], [-0.07322394239370773, 0.8845309972815, -76.9026651562396], [5.2141401775684785e-05, -0.00011318863282500277, 1.0]];[[-9.960465283007038e-07, -7.286347603052649e-06, 0.008262506462720306], [7.488883854044587e-06, -5.715181984308763e-07, -0.006239063450599779], [-0.00808892492491447, 0.006301971683713825, 1.0]];442;26;6;;;605;6;;;538
30092.jpg;4;4;;;450;8;[[3.109679460537374, -0.6612848408952727, -312.835764207005], [-0.48032634584216605, 2.1131479277096807, -1339.9505404297695], [0.0012139867044216452, -0.0004780124525137843, 1.0]];[[-2.0926991864477265e-06, -4.2751643230154164e-06, 0.003908459171476693], [4.025334128495957e-06, 8.778375578196011e-07, -0.0029154555623065546], [-0.0032658565752454287, 0.0014669047910908408, 1.0]];559;8;4;;;450;16;[[1.1441586487153514, -0.2389408033616309, 112.72916509712172], [0.07261930501827986, 1.4324446055700872, -1223.2717468855035], [-0.00024293472657452016, -6.077256822932462e-05, 1.0]];[[4.033575623697872e-06, -4.36322232672567e-05, 0.026887659567193384], [3.978073745846817e-05, 2.913139285932917e-06, -0.047855521908600616], [-0.05044523141602043, 0.033981353873675686, 33.462242495925835]];451;29;2;;;601;6;;;421
3011.jpg;13;4;;;501;4;;;515;13;4;;;443;5;;;507;42;3;;;505;5;;;538
3017.jpg;47;4;;;553;4;;;560;19;4;;;471;5;;;562;42;4;;;574;3;;;564
30275.jpg;10;5;;;452;5;;;538;7;4;;;452;5;;;436;4;4;;;502;4;;;660
30430.jpg;7;4;;;437;11;[[2.1898986480237626, -0.46897417061142904, -32.586102826256955], [0.42403539478789903, 1.6311291045400982, -1538.4691956535275], [0.0006047379543053349, -2.947135767422211e-05, 1.0]];[[3.985422897291148e-06, -3.3820834996876856e-05, 0.009697986450258204], [2.9794457087329114e-05, 7.973743419291811e-06, -0.017030210726417083], [-0.034224793859098976, 0.009322344329932416, 13.218205482336149]];448;14;5;;;536;4;;;454;12;5;;;591;4;;;618
3055.jpg;33;4;;;535;5;;;499;22;2;;;631;5;;;516;16;5;;;508;5;;;611
30695.jpg;7;4;;;452;5;;;443;26;1;;;554;1;;;453;12;4;;;455;4;;;431
3079.jpg;10;4;;;519;7;;;524;29;5;;;624;4;;;684;22;6;;;449;5;;;555
30889.jpg;5;5;;;441;5;;;477;4;4;;;456;4;;;508;11;4;;;486;5;;;423
3092.jpg;7;4;;;447;5;;;445;24;6;;;452;8;[[1.0446974563440297, 0.18554183591357265, 111.63885719714257], [-0.1063972623680773, 1.1643325733192893, -224.42050073582396], [7.202823684842131e-05, 6.788140336963383e-05, 1.0]];[[-5.244103019536553e-07, -4.003859371558271e-06, 0.002068552900917806], [4.6347201231208175e-06, -5.650317515095902e-07, -0.003938573049766395], [-0.0025603067472148985, 0.003259107415035398, 1.0]];477;32;6;;;513;4;;;489
31001.jpg;3;3;;;443;4;;;421;2;2;;;452;4;;;449;9;4;;;449;5;;;423
31268.jpg;16;4;;;483;26;[[1.2476967315081644, -0.6707273987595558, -50.713826016028534], [0.26713303253905796, 1.0424994886449768, -1091.9325646136988], [-5.817230866333896e-05, -0.00024675563314161583, 1.0]];[[9.970318698311026e-08, -6.248614379935367e-07, 0.00036042878864815545], [5.00614126456926e-07, 3.5538741619893194e-07, -0.0013387465931966928], [-0.0008276633506870149, 0.0007584950640063259, 1.0]];453;13;4;;;446;11;[[0.5706717933176128, -0.8820682629771582, 603.4226974661674], [0.15802082542342025, 0.714616190407597, -727.0557794812867], [-0.00021672060352357757, -0.0003326772861971613, 1.0]];[[2.1416550356315632e-07, -1.1773790850652944e-06, -0.00032763330814809214], [9.912358250671216e-07, 9.483107591487905e-07, -0.0009314568818344994], [-0.0009290844676265958, 0.0004995736507658996, 1.0]];443;10;4;;;464;117;[[1.670498696447768, -0.5367867704616032, -471.7507805591693], [0.4115775106951418, 1.5276298662106598, -1652.6913041214436], [1.521933824324108e-05, -0.00015541729571170537, 1.0]];[[1.0542642854183177, -4.446803909919906, 1103.5373415860277], [4.200229306414264, 1.2004587836727563, -3242.5573016081617], [-5421.198995532668, 2987.7812409192406, 2352890.4177907873]];453
3128.jpg;3;3;;;444;4;;;429;2;2;;;452;6;;;456;5;4;;;436;4;;;464
3149.jpg;6;6;;;449;4;;;461;10;4;;;449;5;;;432;13;4;;;497;4;;;445
31589.jpg;40;6;;;642;88;[[2.8545737549219394, 0.1457595472349744, -1456.587292327934], [-0.012501896576599244, 2.4671974737297333, -2082.732605709022], [0.000347491817874914, -5.593176201395755e-05, 1.0]];[[-5.535577901963454e-08, -1.347825063081952e-06, 0.00044493382654600027], [2.2055576398934214e-06, -2.9264805144175583e-07, -0.008063837406735913], [-0.002026302320091687, 0.00448058732731705, 6.654649731668997]];520;16;5;;;458;105;[[2.942148032849472, 0.1961779531264099, -1557.3177083005687], [-0.0022289182429769856, 2.5555553261727146, -2174.097850670543], [0.0003593073163991285, -3.6432772122667214e-05, 1.0]];[[-4.5147778194240984e-08, 1.298483184542834e-06, 0.00024513172665406146], [-2.1890823390644418e-06, 1.811574485338332e-07, 0.00793314097464276], [0.001851458611711845, -0.004160806750576325, -6.96192740578784]];459;8;4;;;448;157;[[2.4233029376862896, 0.04099073254575576, -1107.712358603666], [-0.019324786524012354, 2.112268632851455, -1766.2817919923602], [0.00026078401446543055, -0.00012446986447896516, 1.0]];[[1.3031238744222546e-07, -9.85705190326145e-07, -0.0013059850108085875], [5.120427294786793e-07, 1.2027477044904538e-07, 0.002673791920620176], [4.163487226913864e-05, -0.000949609387346269, -1.657778061566401]];447
3164.jpg;11;6;;;463;3;;;494;19;5;;;450;4;;;433;7;4;;;440;4;;;597
31762.jpg;17;3;;;517;6;;;427;11;4;;;473;5;;;436;36;5;;;539;35;[[1.669254332639966, -0.26500665610500834, -620.5749968767688], [0.10109462009801856, 1.4219177056345662, -1264.8283171898943], [8.313531961405851e-05, -0.0002483248110774944, 1.0]];[[2.6308660477297445e-07, -2.4200848584496973e-06, -0.0027360262502810514], [1.4297758325512593e-06, 3.7216611518951316e-07, -1.1424232536388912e-05], [0.00012175875579017501, 0.0012276270421421231, 1.312873122521473]];433
32018.jpg;19;5;;;474;6;;;563;20;5;;;472;2;;;420;19;5;;;448;1;;;433
3202.jpg;5;4;;;440;1;;;428;7;4;;;450;4;;;454;28;3;;;607;5;;;506
32048.jpg;9;4;;;454;7;;;585;16;5;;;444;20;[[1.1200892393041701, -0.1660626994048804, 61.838974760905934], [0.4546866801990278, 0.7816317014194636, -572.7559306613498], [0.00045487334892312933, -0.00029139822011448014, 1.0]];[[-8.509458588146032e-07, 4.8953464447712986e-05, -0.047213396292918014], [-5.5215499785277656e-05, -2.7830247636712745e-06, 0.02632330932842233], [0.08020752523197647, -0.018841252436270398, -15.9972647470379]];438;29;6;;;540;29;[[0.9729021050705126, -0.09448772355060157, 59.74803811973994], [0.022718536491357893, 0.9156658046472187, -489.4397613321961], [7.788080990000638e-06, -8.425887608705718e-05, 1.0]];[[-8.226725818016169e-08, 3.7328570316919175e-06, -0.000895490143622607], [-3.5908372579463746e-06, -2.478573797040875e-07, 0.001408237765754826], [0.0028202469036980103, -0.0012097427588022365, -0.7575134324409539]];469
32150.jpg;13;4;;;450;6;;;489;12;4;;;578;5;;;554;16;5;;;443;4;;;478
32186.jpg;22;4;;;523;29;[[1.250453143340859, -0.002612326202743902, 66.70435178546764], [0.0951776548188009, 1.2429413912038432, -894.1981068379271], [0.0002210721952950843, 5.8516386944054143e-05, 1.0]];[[-4.524701687436785e-08, -5.3326266155990345e-06, 0.0020501430057081457], [5.730968816655948e-06, -1.514998922565597e-08, -0.0012225705100091162], [-0.005976803652216744, 0.0007345379918330719, 1.0]];448;5;5;;;441;1;;;581;8;4;;;445;5;;;582
3224.jpg;4;4;;;448;5;;;435;1;1;;;474;4;;;445;5;5;;;457;6;;;446
32356.jpg;16;5;;;456;4;;;443;10;4;;;438;5;;;504;14;4;;;449;5;;;450
3239.jpg;3;3;;;439;2;;;428;88;6;;;476;4;;;494;7;4;;;442;5;;;452
32432.jpg;1;1;;;442;5;;;451;5;5;;;444;6;;;539;3;3;;;446;5;;;438
32519.jpg;16;5;;;454;7;;;483;9;4;;;440;4;;;445;4;4;;;530;1;;;428
32672.jpg;9;4;;;469;19;[[1.300094673376044, 0.07265092084986552, -212.44839445410818], [-0.04608388917949315, 1.31012593789353, -868.4719319694622], [2.8373379837444794e-06, 0.00010418022342165026, 1.0]];[[0.19796667526759476, 5.418351820226851, -4356.320361372737], [-5.210774241085706, -0.004009165341546772, 5387.298626910113], [6864.215063261856, -5303.0498752407775, -3029291.1493744613]];452;3;3;;;444;22;[[1.3305173811429478, 0.10002947039729375, -299.65848776294933], [-0.015411410312331815, 1.2759539649149896, -874.7749708028482], [4.826482772925686e-05, 2.819465390157667e-05, 1.0]];[[-3.164320629010555e-08, 1.8527769859933574e-06, 0.0025268541765115743], [-1.957567252069619e-06, 4.93050755894457e-08, 0.0034668861253509984], [-0.0006897488799442329, -0.00298749345810416, -2.7873755864391936]];525;5;5;;;448;4;;;437
3275.jpg;8;4;;;443;4;;;439;1;1;;;468;4;;;446;3;3;;;448;3;;;440
32822.jpg;10;4;;;584;2;;;443;5;4;;;577;6;;;496;13;4;;;460;2;;;433
32824.jpg;12;5;;;448;4;;;440;10;4;;;457;20;[[1.5897025341487927, 0.1801329547654245, -234.73741735280257], [0.04364892515373192, 1.5345654299987337, -1226.4004627751845], [7.77312556665177e-05, 0.00011708014090408996, 1.0]];[[1.779744770604293e-08, 9.049729790183059e-06, -0.0060666396857084045], [-9.393255068595695e-06, -8.287215394511531e-07, 0.01989109707231757], [0.012238830159654468, -0.014145872603669384, -15.77174657426759]];557;4;4;;;451;1;;;424
32977.jpg;7;4;;;525;9;[[5.980502283335086, 1.177923889669353, -3499.0479195198955], [1.1292318234484728, 5.74091983090059, -6196.87945745253], [0.001096495363522296, 0.000956037506813786, 1.0]];[[-1.3370284548030792e-07, -3.223851416096616e-05, 0.028372808296169023], [3.305466248579143e-05, 8.794090696393575e-07, -0.04120051867975236], [-0.04608940570714429, 0.03128700241355606, 28.997869888699263]];467;3;3;;;463;14;[[0.5920083768250824, -0.49409407174638703, 681.6036670110678], [0.008106466400376362, 0.25877320227593553, 48.143117422264524], [-2.7618975625112234e-06, -0.00036486064703538003, 1.0]];[[-1.7432202228073969e-06, 6.910708620960849e-05, -0.057451127719172365], [-6.57610146991167e-05, -2.8145056231360793e-06, 0.09843844951368728], [0.09417545925563058, -0.07953453112044365, -68.42470120791438]];425;4;4;;;473;2;;;524
3302.jpg;5;5;;;443;4;;;425;6;4;;;446;4;;;501;7;4;;;518;4;;;451
3311.jpg;5;4;;;450;4;;;441;10;5;;;463;5;;;455;6;4;;;446;5;;;473
33139.jpg;15;5;;;492;4;;;429;2;2;;;455;3;;;437;13;5;;;499;3;;;437
33172.jpg;10;5;;;459;4;;;436;3;3;;;439;3;;;425;8;4;;;449;2;;;441
33307.jpg;5;5;;;445;4;;;423;5;4;;;447;3;;;435;4;4;;;447;0;;;424
33458.jpg;31;3;;;573;2;;;436;3;3;;;439;4;;;432;6;4;;;449;5;;;444
33478.jpg;15;6;;;452;2;;;439;9;4;;;457;4;;;446;8;5;;;443;4;;;431
3350.jpg;4;4;;;470;6;;;567;5;5;;;464;2;;;613;10;4;;;454;5;;;450
33653.jpg;9;4;;;442;4;;;434;2;2;;;448;2;;;449;9;4;;;457;4;;;441
33734.jpg;9;4;;;461;5;;;449;2;2;;;445;4;;;426;5;4;;;466;0;;;448
33827.jpg;9;5;;;451;1;;;449;5;5;;;449;2;;;447;11;4;;;457;4;;;432
3386.jpg;4;4;;;448;4;;;452;7;4;;;450;5;;;468;22;4;;;489;5;;;448
3388.jpg;5;5;;;444;1;;;428;4;4;;;456;5;;;439;21;4;;;478;4;;;437
33992.jpg;12;5;;;456;3;;;443;2;2;;;450;6;;;462;9;4;;;457;1;;;442
34018.jpg;8;4;;;448;4;;;432;5;5;;;449;4;;;455;7;7;;;456;4;;;430
34151.jpg;6;4;;;447;3;;;453;11;4;;;443;4;;;456;5;5;;;462;6;;;462
